timestamp,machine_id,metric_type,metric_value
2025-09-08T00:21:15Z,MX-105,temperature,58.68
2025-09-09T11:48:59Z,MX-101,temperature,54.4
2025-09-09T11:16:03Z,MX-101,energy_consumption,99.11
2025-09-10T08:30:14Z,MX-101,temperature,99.71
2025-09-11T18:28:40Z,MX-104,temperature,64.09
2025-09-11T00:41:43Z,MX-102,throughput,82.49
2025-09-12T16:12:31Z,MX-104,temperature,71.81
2025-09-12T06:26:59Z,MX-102,energy_consumption,12.14
2025-09-12T22:36:33Z,MX-103,temperature,38.36
2025-09-13T03:01:39Z,MX-102,temperature,90.37
2025-09-13T04:55:25Z,MX-102,throughput,91.1
2025-09-14T13:00:37Z,MX-101,temperature,24.21
2025-09-14T15:12:26Z,MX-101,temperature,38.76
2025-09-14T12:16:45Z,MX-102,energy_consumption,93.75
2025-09-15T23:50:09Z,MX-105,throughput,49.61
2025-09-15T22:29:14Z,MX-103,temperature,49.43
2025-09-16T17:55:28Z,MX-101,throughput,73.38
2025-09-17T16:52:57Z,MX-105,energy_consumption,14.46
2025-09-18T21:28:37Z,MX-103,energy_consumption,12.52
2025-09-18T08:23:45Z,MX-101,temperature,10.88
2025-09-19T10:28:48Z,MX-105,temperature,97.29
2025-09-19T00:26:39Z,MX-102,energy_consumption,90.75
2025-09-20T00:06:33Z,MX-103,throughput,21.35
2025-09-21T07:48:36Z,MX-104,temperature,55.58
2025-09-22T10:20:52Z,MX-101,temperature,58.85
2025-09-22T22:49:23Z,MX-105,temperature,95.99
2025-09-22T23:48:33Z,MX-103,energy_consumption,65.49
2025-09-23T19:51:32Z,MX-103,throughput,78.4
