activity_id,operator_id,product_id,step_id,run_id,line_id,start_time,end_time,activity_type
ACT-PRD-3-RUN-000537-PRD-3-STEP-3-0-3877,OP-4,PRD-3,PRD-3-STEP-3,PRD-3-RUN-000537,LINE-B,2024-12-25T09:03:59Z,2024-12-25T11:25:31Z,indirect
ACT-PRD-3-RUN-000537-PRD-3-STEP-4-0-8356,OP-2,PRD-3,PRD-3-STEP-4,PRD-3-RUN-000537,LINE-B,2024-12-26T09:09:57Z,2024-12-26T15:24:30Z,indirect
ACT-PRD-3-RUN-000538-PRD-3-STEP-1-0-4973,OP-3,PRD-3,PRD-3-STEP-1,PRD-3-RUN-000538,LINE-A,2025-02-12T11:10:35Z,2025-02-12T12:40:12Z,direct
ACT-PRD-3-RUN-000538-PRD-3-STEP-1-1-3745,OP-3,PRD-3,PRD-3-STEP-1,PRD-3-RUN-000538,LINE-A,2025-02-12T12:40:12Z,2025-02-12T14:09:50Z,direct
ACT-PRD-3-RUN-000538-PRD-3-STEP-2-0-2493,OP-1,PRD-3,PRD-3-STEP-2,PRD-3-RUN-000538,LINE-B,2025-02-13T10:05:00Z,2025-02-13T12:35:33Z,direct
ACT-PRD-3-RUN-000538-PRD-3-STEP-2-1-4434,OP-1,PRD-3,PRD-3-STEP-2,PRD-3-RUN-000538,LINE-B,2025-02-13T12:35:33Z,2025-02-13T15:06:06Z,setup
ACT-PRD-3-RUN-000538-PRD-3-STEP-3-0-8087,OP-1,PRD-3,PRD-3-STEP-3,PRD-3-RUN-000538,LINE-A,2025-02-14T08:45:49Z,2025-02-14T09:55:01Z,indirect
ACT-PRD-3-RUN-000538-PRD-3-STEP-3-1-5800,OP-4,PRD-3,PRD-3-STEP-3,PRD-3-RUN-000538,LINE-A,2025-02-14T09:55:01Z,2025-02-14T11:04:13Z,indirect
ACT-PRD-3-RUN-000538-PRD-3-STEP-4-0-9931,OP-2,PRD-3,PRD-3-STEP-4,PRD-3-RUN-000538,LINE-B,2025-02-15T12:41:11Z,2025-02-15T16:22:59Z,direct
ACT-PRD-3-RUN-000539-PRD-3-STEP-1-0-4049,OP-4,PRD-3,PRD-3-STEP-1,PRD-3-RUN-000539,LINE-B,2025-05-31T09:59:14Z,2025-05-31T12:41:49Z,direct
ACT-PRD-3-RUN-000539-PRD-3-STEP-2-0-7204,OP-1,PRD-3,PRD-3-STEP-2,PRD-3-RUN-000539,LINE-B,2025-05-31T17:18:11Z,2025-05-31T18:00:00Z,direct
ACT-PRD-3-RUN-000539-PRD-3-STEP-3-0-1103,OP-1,PRD-3,PRD-3-STEP-3,PRD-3-RUN-000539,LINE-B,2025-06-01T15:34:20Z,2025-06-01T16:14:37Z,setup
ACT-PRD-3-RUN-000539-PRD-3-STEP-3-1-8353,OP-4,PRD-3,PRD-3-STEP-3,PRD-3-RUN-000539,LINE-B,2025-06-01T16:14:37Z,2025-06-01T16:54:54Z,direct
ACT-PRD-3-RUN-000539-PRD-3-STEP-4-0-2310,OP-2,PRD-3,PRD-3-STEP-4,PRD-3-RUN-000539,LINE-B,2025-06-02T08:26:58Z,2025-06-02T14:00:31Z,rework
ACT-PRD-3-RUN-000540-PRD-3-STEP-1-0-9797,OP-3,PRD-3,PRD-3-STEP-1,PRD-3-RUN-000540,LINE-B,2024-11-15T14:49:17Z,2024-11-15T16:24:38Z,direct
ACT-PRD-3-RUN-000540-PRD-3-STEP-1-1-5357,OP-3,PRD-3,PRD-3-STEP-1,PRD-3-RUN-000540,LINE-B,2024-11-15T16:24:38Z,2024-11-15T18:00:00Z,direct
ACT-PRD-3-RUN-000540-PRD-3-STEP-2-0-7033,OP-1,PRD-3,PRD-3-STEP-2,PRD-3-RUN-000540,LINE-A,2024-11-15T17:59:00Z,2024-11-15T18:00:00Z,direct
ACT-PRD-3-RUN-000540-PRD-3-STEP-3-0-7967,OP-4,PRD-3,PRD-3-STEP-3,PRD-3-RUN-000540,LINE-B,2024-11-15T17:59:00Z,2024-11-15T18:00:00Z,direct
ACT-PRD-3-RUN-000540-PRD-3-STEP-4-0-8420,OP-3,PRD-3,PRD-3-STEP-4,PRD-3-RUN-000540,LINE-A,2024-11-16T11:54:41Z,2024-11-16T17:47:03Z,indirect
ACT-PRD-3-RUN-000541-PRD-3-STEP-1-0-1916,OP-3,PRD-3,PRD-3-STEP-1,PRD-3-RUN-000541,LINE-A,2024-10-19T09:25:40Z,2024-10-19T15:38:54Z,setup
ACT-PRD-3-RUN-000541-PRD-3-STEP-2-0-6564,OP-1,PRD-3,PRD-3-STEP-2,PRD-3-RUN-000541,LINE-A,2024-10-21T17:48:41Z,2024-10-21T18:00:00Z,direct
ACT-PRD-3-RUN-000541-PRD-3-STEP-3-0-4577,OP-4,PRD-3,PRD-3-STEP-3,PRD-3-RUN-000541,LINE-B,2024-10-23T17:32:50Z,2024-10-23T18:00:00Z,direct
ACT-PRD-3-RUN-000541-PRD-3-STEP-4-0-4614,OP-2,PRD-3,PRD-3-STEP-4,PRD-3-RUN-000541,LINE-A,2024-10-24T13:20:06Z,2024-10-24T18:00:00Z,direct
ACT-PRD-3-RUN-000542-PRD-3-STEP-1-0-3788,OP-3,PRD-3,PRD-3-STEP-1,PRD-3-RUN-000542,LINE-B,2024-05-18T10:06:03Z,2024-05-18T12:41:13Z,setup
ACT-PRD-3-RUN-000542-PRD-3-STEP-1-1-1371,OP-4,PRD-3,PRD-3-STEP-1,PRD-3-RUN-000542,LINE-B,2024-05-18T12:41:13Z,2024-05-18T15:16:23Z,direct
ACT-PRD-3-RUN-000542-PRD-3-STEP-2-0-1684,OP-1,PRD-3,PRD-3-STEP-2,PRD-3-RUN-000542,LINE-A,2024-05-20T14:35:16Z,2024-05-20T17:18:23Z,direct
ACT-PRD-3-RUN-000542-PRD-3-STEP-3-0-6606,OP-4,PRD-3,PRD-3-STEP-3,PRD-3-RUN-000542,LINE-B,2024-05-21T16:48:49Z,2024-05-21T17:24:24Z,indirect
ACT-PRD-3-RUN-000542-PRD-3-STEP-3-1-9539,OP-4,PRD-3,PRD-3-STEP-3,PRD-3-RUN-000542,LINE-B,2024-05-21T17:24:24Z,2024-05-21T18:00:00Z,direct
ACT-PRD-3-RUN-000542-PRD-3-STEP-4-0-8370,OP-3,PRD-3,PRD-3-STEP-4,PRD-3-RUN-000542,LINE-B,2024-05-22T10:16:50Z,2024-05-22T14:08:25Z,setup
ACT-PRD-3-RUN-000542-PRD-3-STEP-4-1-1633,OP-2,PRD-3,PRD-3-STEP-4,PRD-3-RUN-000542,LINE-B,2024-05-22T14:08:25Z,2024-05-22T18:00:00Z,indirect
ACT-PRD-3-RUN-000543-PRD-3-STEP-1-0-9805,OP-4,PRD-3,PRD-3-STEP-1,PRD-3-RUN-000543,LINE-A,2025-06-06T13:13:21Z,2025-06-06T16:59:19Z,direct
ACT-PRD-3-RUN-000543-PRD-3-STEP-2-0-5677,OP-1,PRD-3,PRD-3-STEP-2,PRD-3-RUN-000543,LINE-B,2025-06-06T17:29:19Z,2025-06-06T17:58:02Z,direct
ACT-PRD-3-RUN-000543-PRD-3-STEP-2-1-4814,OP-1,PRD-3,PRD-3-STEP-2,PRD-3-RUN-000543,LINE-B,2025-06-06T17:58:02Z,2025-06-06T18:26:45Z,direct
ACT-PRD-3-RUN-000543-PRD-3-STEP-3-0-7227,OP-4,PRD-3,PRD-3-STEP-3,PRD-3-RUN-000543,LINE-A,2025-06-07T11:16:30Z,2025-06-07T14:13:40Z,rework
ACT-PRD-3-RUN-000543-PRD-3-STEP-4-0-9436,OP-2,PRD-3,PRD-3-STEP-4,PRD-3-RUN-000543,LINE-B,2025-06-07T15:37:15Z,2025-06-07T16:48:37Z,direct
ACT-PRD-3-RUN-000543-PRD-3-STEP-4-1-8065,OP-2,PRD-3,PRD-3-STEP-4,PRD-3-RUN-000543,LINE-B,2025-06-07T16:48:37Z,2025-06-07T18:00:00Z,setup
ACT-PRD-3-RUN-000544-PRD-3-STEP-1-0-3921,OP-3,PRD-3,PRD-3-STEP-1,PRD-3-RUN-000544,LINE-A,2024-02-01T15:51:13Z,2024-02-01T18:00:00Z,direct
ACT-PRD-3-RUN-000544-PRD-3-STEP-2-0-3671,OP-1,PRD-3,PRD-3-STEP-2,PRD-3-RUN-000544,LINE-B,2024-02-01T17:59:00Z,2024-02-01T18:00:00Z,direct
ACT-PRD-3-RUN-000544-PRD-3-STEP-3-0-9759,OP-4,PRD-3,PRD-3-STEP-3,PRD-3-RUN-000544,LINE-A,2024-02-03T14:27:03Z,2024-02-03T15:54:20Z,direct
ACT-PRD-3-RUN-000544-PRD-3-STEP-4-0-1173,OP-3,PRD-3,PRD-3-STEP-4,PRD-3-RUN-000544,LINE-B,2024-02-04T10:10:00Z,2024-02-04T15:47:15Z,setup
ACT-PRD-3-RUN-000545-PRD-3-STEP-1-0-4918,OP-3,PRD-3,PRD-3-STEP-1,PRD-3-RUN-000545,LINE-B,2023-11-10T14:27:42Z,2023-11-10T16:13:51Z,direct
ACT-PRD-3-RUN-000545-PRD-3-STEP-1-1-6124,OP-4,PRD-3,PRD-3-STEP-1,PRD-3-RUN-000545,LINE-B,2023-11-10T16:13:51Z,2023-11-10T18:00:00Z,setup
ACT-PRD-3-RUN-000545-PRD-3-STEP-2-0-3615,OP-1,PRD-3,PRD-3-STEP-2,PRD-3-RUN-000545,LINE-A,2023-11-12T15:55:53Z,2023-11-12T18:00:00Z,direct
ACT-PRD-3-RUN-000545-PRD-3-STEP-3-0-8998,OP-1,PRD-3,PRD-3-STEP-3,PRD-3-RUN-000545,LINE-A,2023-11-13T17:16:22Z,2023-11-13T18:00:00Z,direct
ACT-PRD-3-RUN-000545-PRD-3-STEP-4-0-4380,OP-2,PRD-3,PRD-3-STEP-4,PRD-3-RUN-000545,LINE-A,2023-11-14T16:15:22Z,2023-11-14T18:00:00Z,direct
ACT-PRD-3-RUN-000546-PRD-3-STEP-1-0-4692,OP-3,PRD-3,PRD-3-STEP-1,PRD-3-RUN-000546,LINE-B,2024-01-02T18:30:00Z,2024-01-02T19:31:12Z,direct
ACT-PRD-3-RUN-000546-PRD-3-STEP-2-0-2922,OP-1,PRD-3,PRD-3-STEP-2,PRD-3-RUN-000546,LINE-A,2024-01-03T13:52:35Z,2024-01-03T15:50:40Z,direct
ACT-PRD-3-RUN-000546-PRD-3-STEP-2-1-2492,OP-1,PRD-3,PRD-3-STEP-2,PRD-3-RUN-000546,LINE-A,2024-01-03T15:50:40Z,2024-01-03T17:48:45Z,direct
ACT-PRD-3-RUN-000546-PRD-3-STEP-3-0-5059,OP-1,PRD-3,PRD-3-STEP-3,PRD-3-RUN-000546,LINE-A,2024-01-04T08:45:48Z,2024-01-04T10:10:38Z,direct
ACT-PRD-3-RUN-000546-PRD-3-STEP-3-1-6250,OP-1,PRD-3,PRD-3-STEP-3,PRD-3-RUN-000546,LINE-A,2024-01-04T10:10:38Z,2024-01-04T11:35:28Z,direct
ACT-PRD-3-RUN-000546-PRD-3-STEP-4-0-1625,OP-3,PRD-3,PRD-3-STEP-4,PRD-3-RUN-000546,LINE-B,2024-01-06T17:27:02Z,2024-01-06T18:00:00Z,indirect
ACT-PRD-3-RUN-000547-PRD-3-STEP-1-0-6996,OP-3,PRD-3,PRD-3-STEP-1,PRD-3-RUN-000547,LINE-B,2024-09-14T10:09:29Z,2024-09-14T13:42:33Z,direct
ACT-PRD-3-RUN-000547-PRD-3-STEP-2-0-4239,OP-1,PRD-3,PRD-3-STEP-2,PRD-3-RUN-000547,LINE-B,2024-09-16T12:04:16Z,2024-09-16T15:02:08Z,direct
ACT-PRD-3-RUN-000547-PRD-3-STEP-2-1-1346,OP-1,PRD-3,PRD-3-STEP-2,PRD-3-RUN-000547,LINE-B,2024-09-16T15:02:08Z,2024-09-16T18:00:00Z,direct
ACT-PRD-3-RUN-000547-PRD-3-STEP-3-0-9044,OP-4,PRD-3,PRD-3-STEP-3,PRD-3-RUN-000547,LINE-A,2024-09-16T17:59:00Z,2024-09-16T18:00:00Z,direct
ACT-PRD-3-RUN-000547-PRD-3-STEP-4-0-2161,OP-2,PRD-3,PRD-3-STEP-4,PRD-3-RUN-000547,LINE-A,2024-09-17T17:15:38Z,2024-09-17T18:00:00Z,direct
ACT-PRD-3-RUN-000548-PRD-3-STEP-1-0-8069,OP-4,PRD-3,PRD-3-STEP-1,PRD-3-RUN-000548,LINE-B,2023-10-01T08:28:09Z,2023-10-01T10:24:29Z,indirect
ACT-PRD-3-RUN-000548-PRD-3-STEP-1-1-8580,OP-4,PRD-3,PRD-3-STEP-1,PRD-3-RUN-000548,LINE-B,2023-10-01T10:24:29Z,2023-10-01T12:20:50Z,setup
ACT-PRD-3-RUN-000548-PRD-3-STEP-2-0-6790,OP-1,PRD-3,PRD-3-STEP-2,PRD-3-RUN-000548,LINE-B,2023-10-03T16:05:52Z,2023-10-03T17:02:56Z,direct
ACT-PRD-3-RUN-000548-PRD-3-STEP-2-1-6623,OP-1,PRD-3,PRD-3-STEP-2,PRD-3-RUN-000548,LINE-B,2023-10-03T17:02:56Z,2023-10-03T18:00:00Z,indirect
ACT-PRD-3-RUN-000548-PRD-3-STEP-3-0-1416,OP-4,PRD-3,PRD-3-STEP-3,PRD-3-RUN-000548,LINE-A,2023-10-04T09:59:43Z,2023-10-04T11:18:41Z,direct
ACT-PRD-3-RUN-000548-PRD-3-STEP-3-1-4932,OP-4,PRD-3,PRD-3-STEP-3,PRD-3-RUN-000548,LINE-A,2023-10-04T11:18:41Z,2023-10-04T12:37:40Z,indirect
ACT-PRD-3-RUN-000548-PRD-3-STEP-4-0-8259,OP-3,PRD-3,PRD-3-STEP-4,PRD-3-RUN-000548,LINE-A,2023-10-06T15:52:08Z,2023-10-06T16:56:04Z,direct
ACT-PRD-3-RUN-000548-PRD-3-STEP-4-1-5689,OP-2,PRD-3,PRD-3-STEP-4,PRD-3-RUN-000548,LINE-A,2023-10-06T16:56:04Z,2023-10-06T18:00:00Z,direct
ACT-PRD-3-RUN-000549-PRD-3-STEP-1-0-3628,OP-4,PRD-3,PRD-3-STEP-1,PRD-3-RUN-000549,LINE-A,2025-08-09T14:26:21Z,2025-08-09T16:13:10Z,direct
ACT-PRD-3-RUN-000549-PRD-3-STEP-1-1-7012,OP-3,PRD-3,PRD-3-STEP-1,PRD-3-RUN-000549,LINE-A,2025-08-09T16:13:10Z,2025-08-09T18:00:00Z,setup
ACT-PRD-3-RUN-000549-PRD-3-STEP-2-0-8424,OP-1,PRD-3,PRD-3-STEP-2,PRD-3-RUN-000549,LINE-B,2025-08-09T17:59:00Z,2025-08-09T18:00:00Z,direct
ACT-PRD-3-RUN-000549-PRD-3-STEP-3-0-2217,OP-1,PRD-3,PRD-3-STEP-3,PRD-3-RUN-000549,LINE-B,2025-08-11T17:20:09Z,2025-08-11T18:00:00Z,indirect
ACT-PRD-3-RUN-000549-PRD-3-STEP-4-0-2577,OP-2,PRD-3,PRD-3-STEP-4,PRD-3-RUN-000549,LINE-B,2025-08-11T17:59:00Z,2025-08-11T18:00:00Z,direct
ACT-PRD-3-RUN-000550-PRD-3-STEP-1-0-2516,OP-3,PRD-3,PRD-3-STEP-1,PRD-3-RUN-000550,LINE-A,2025-04-18T08:38:55Z,2025-04-18T11:44:49Z,direct
ACT-PRD-3-RUN-000550-PRD-3-STEP-1-1-9051,OP-4,PRD-3,PRD-3-STEP-1,PRD-3-RUN-000550,LINE-A,2025-04-18T11:44:49Z,2025-04-18T14:50:43Z,direct
ACT-PRD-3-RUN-000550-PRD-3-STEP-2-0-1983,OP-1,PRD-3,PRD-3-STEP-2,PRD-3-RUN-000550,LINE-A,2025-04-19T10:29:30Z,2025-04-19T15:14:13Z,direct
ACT-PRD-3-RUN-000550-PRD-3-STEP-3-0-8759,OP-1,PRD-3,PRD-3-STEP-3,PRD-3-RUN-000550,LINE-A,2025-04-20T12:49:45Z,2025-04-20T13:53:57Z,direct
ACT-PRD-3-RUN-000550-PRD-3-STEP-3-1-8589,OP-4,PRD-3,PRD-3-STEP-3,PRD-3-RUN-000550,LINE-A,2025-04-20T13:53:57Z,2025-04-20T14:58:09Z,direct
ACT-PRD-3-RUN-000550-PRD-3-STEP-4-0-5918,OP-3,PRD-3,PRD-3-STEP-4,PRD-3-RUN-000550,LINE-A,2025-04-22T13:08:40Z,2025-04-22T17:32:06Z,direct
ACT-PRD-3-RUN-000551-PRD-3-STEP-1-0-4964,OP-4,PRD-3,PRD-3-STEP-1,PRD-3-RUN-000551,LINE-A,2023-09-28T16:55:57Z,2023-09-28T17:27:58Z,direct
ACT-PRD-3-RUN-000551-PRD-3-STEP-1-1-3761,OP-3,PRD-3,PRD-3-STEP-1,PRD-3-RUN-000551,LINE-A,2023-09-28T17:27:58Z,2023-09-28T18:00:00Z,direct
ACT-PRD-3-RUN-000551-PRD-3-STEP-2-0-1157,OP-1,PRD-3,PRD-3-STEP-2,PRD-3-RUN-000551,LINE-B,2023-09-29T08:42:23Z,2023-09-29T10:44:33Z,direct
ACT-PRD-3-RUN-000551-PRD-3-STEP-2-1-4281,OP-1,PRD-3,PRD-3-STEP-2,PRD-3-RUN-000551,LINE-B,2023-09-29T10:44:33Z,2023-09-29T12:46:44Z,setup
ACT-PRD-3-RUN-000551-PRD-3-STEP-3-0-1361,OP-4,PRD-3,PRD-3-STEP-3,PRD-3-RUN-000551,LINE-A,2023-09-30T14:20:52Z,2023-09-30T15:25:55Z,direct
ACT-PRD-3-RUN-000551-PRD-3-STEP-3-1-3884,OP-1,PRD-3,PRD-3-STEP-3,PRD-3-RUN-000551,LINE-A,2023-09-30T15:25:55Z,2023-09-30T16:30:58Z,direct
ACT-PRD-3-RUN-000551-PRD-3-STEP-4-0-6926,OP-3,PRD-3,PRD-3-STEP-4,PRD-3-RUN-000551,LINE-B,2023-10-01T12:13:17Z,2023-10-01T15:06:38Z,direct
ACT-PRD-3-RUN-000551-PRD-3-STEP-4-1-6793,OP-3,PRD-3,PRD-3-STEP-4,PRD-3-RUN-000551,LINE-B,2023-10-01T15:06:38Z,2023-10-01T18:00:00Z,setup
ACT-PRD-3-RUN-000552-PRD-3-STEP-1-0-1440,OP-3,PRD-3,PRD-3-STEP-1,PRD-3-RUN-000552,LINE-B,2025-07-01T14:30:04Z,2025-07-01T18:00:00Z,direct
ACT-PRD-3-RUN-000552-PRD-3-STEP-2-0-5143,OP-1,PRD-3,PRD-3-STEP-2,PRD-3-RUN-000552,LINE-B,2025-07-01T17:59:00Z,2025-07-01T18:00:00Z,direct
ACT-PRD-3-RUN-000552-PRD-3-STEP-3-0-3520,OP-1,PRD-3,PRD-3-STEP-3,PRD-3-RUN-000552,LINE-B,2025-07-03T16:08:25Z,2025-07-03T17:59:27Z,rework
ACT-PRD-3-RUN-000552-PRD-3-STEP-4-0-1133,OP-2,PRD-3,PRD-3-STEP-4,PRD-3-RUN-000552,LINE-A,2025-07-03T17:59:00Z,2025-07-03T18:00:00Z,direct
ACT-PRD-3-RUN-000553-PRD-3-STEP-1-0-2865,OP-3,PRD-3,PRD-3-STEP-1,PRD-3-RUN-000553,LINE-B,2025-09-07T10:19:52Z,2025-09-07T15:49:33Z,indirect
ACT-PRD-3-RUN-000553-PRD-3-STEP-2-0-5292,OP-1,PRD-3,PRD-3-STEP-2,PRD-3-RUN-000553,LINE-B,2025-09-09T15:30:01Z,2025-09-09T18:00:00Z,direct
ACT-PRD-3-RUN-000553-PRD-3-STEP-3-0-2124,OP-4,PRD-3,PRD-3-STEP-3,PRD-3-RUN-000553,LINE-B,2025-09-10T17:14:18Z,2025-09-10T17:37:09Z,setup
ACT-PRD-3-RUN-000553-PRD-3-STEP-3-1-3881,OP-4,PRD-3,PRD-3-STEP-3,PRD-3-RUN-000553,LINE-B,2025-09-10T17:37:09Z,2025-09-10T18:00:00Z,direct
ACT-PRD-3-RUN-000553-PRD-3-STEP-4-0-9959,OP-2,PRD-3,PRD-3-STEP-4,PRD-3-RUN-000553,LINE-B,2025-09-10T18:30:00Z,2025-09-10T18:31:00Z,indirect
ACT-PRD-3-RUN-000554-PRD-3-STEP-1-0-5757,OP-3,PRD-3,PRD-3-STEP-1,PRD-3-RUN-000554,LINE-B,2024-12-20T12:44:45Z,2024-12-20T18:00:00Z,direct
ACT-PRD-3-RUN-000554-PRD-3-STEP-2-0-3469,OP-1,PRD-3,PRD-3-STEP-2,PRD-3-RUN-000554,LINE-A,2024-12-22T11:59:08Z,2024-12-22T13:51:54Z,direct
ACT-PRD-3-RUN-000554-PRD-3-STEP-2-1-2414,OP-1,PRD-3,PRD-3-STEP-2,PRD-3-RUN-000554,LINE-A,2024-12-22T13:51:54Z,2024-12-22T15:44:41Z,direct
ACT-PRD-3-RUN-000554-PRD-3-STEP-3-0-4666,OP-1,PRD-3,PRD-3-STEP-3,PRD-3-RUN-000554,LINE-A,2024-12-23T16:08:56Z,2024-12-23T17:04:28Z,setup
ACT-PRD-3-RUN-000554-PRD-3-STEP-3-1-6002,OP-4,PRD-3,PRD-3-STEP-3,PRD-3-RUN-000554,LINE-A,2024-12-23T17:04:28Z,2024-12-23T18:00:00Z,direct
ACT-PRD-3-RUN-000554-PRD-3-STEP-4-0-9929,OP-3,PRD-3,PRD-3-STEP-4,PRD-3-RUN-000554,LINE-B,2024-12-24T10:00:29Z,2024-12-24T18:00:00Z,direct
ACT-PRD-3-RUN-000555-PRD-3-STEP-1-0-7752,OP-4,PRD-3,PRD-3-STEP-1,PRD-3-RUN-000555,LINE-A,2025-06-05T08:23:03Z,2025-06-05T11:11:20Z,setup
ACT-PRD-3-RUN-000555-PRD-3-STEP-1-1-3585,OP-4,PRD-3,PRD-3-STEP-1,PRD-3-RUN-000555,LINE-A,2025-06-05T11:11:20Z,2025-06-05T13:59:37Z,direct
ACT-PRD-3-RUN-000555-PRD-3-STEP-2-0-1591,OP-1,PRD-3,PRD-3-STEP-2,PRD-3-RUN-000555,LINE-A,2025-06-06T14:25:14Z,2025-06-06T18:00:00Z,rework
ACT-PRD-3-RUN-000555-PRD-3-STEP-3-0-4554,OP-1,PRD-3,PRD-3-STEP-3,PRD-3-RUN-000555,LINE-A,2025-06-06T18:30:00Z,2025-06-06T18:31:00Z,direct
ACT-PRD-3-RUN-000555-PRD-3-STEP-4-0-4389,OP-2,PRD-3,PRD-3-STEP-4,PRD-3-RUN-000555,LINE-A,2025-06-07T17:45:07Z,2025-06-07T18:00:00Z,direct
ACT-PRD-3-RUN-000556-PRD-3-STEP-1-0-8062,OP-3,PRD-3,PRD-3-STEP-1,PRD-3-RUN-000556,LINE-A,2024-03-08T14:02:05Z,2024-03-08T18:00:00Z,indirect
ACT-PRD-3-RUN-000556-PRD-3-STEP-2-0-9012,OP-1,PRD-3,PRD-3-STEP-2,PRD-3-RUN-000556,LINE-A,2024-03-08T17:59:00Z,2024-03-08T18:00:00Z,indirect
ACT-PRD-3-RUN-000556-PRD-3-STEP-3-0-8934,OP-1,PRD-3,PRD-3-STEP-3,PRD-3-RUN-000556,LINE-B,2024-03-10T16:49:38Z,2024-03-10T18:00:00Z,direct
ACT-PRD-3-RUN-000556-PRD-3-STEP-4-0-9976,OP-3,PRD-3,PRD-3-STEP-4,PRD-3-RUN-000556,LINE-A,2024-03-10T17:59:00Z,2024-03-10T18:00:00Z,direct
ACT-PRD-3-RUN-000557-PRD-3-STEP-1-0-9293,OP-3,PRD-3,PRD-3-STEP-1,PRD-3-RUN-000557,LINE-A,2024-06-29T14:52:43Z,2024-06-29T16:26:21Z,direct
ACT-PRD-3-RUN-000557-PRD-3-STEP-1-1-5760,OP-4,PRD-3,PRD-3-STEP-1,PRD-3-RUN-000557,LINE-A,2024-06-29T16:26:21Z,2024-06-29T18:00:00Z,setup
ACT-PRD-3-RUN-000557-PRD-3-STEP-2-0-2835,OP-1,PRD-3,PRD-3-STEP-2,PRD-3-RUN-000557,LINE-B,2024-06-30T09:32:45Z,2024-06-30T12:15:06Z,rework
ACT-PRD-3-RUN-000557-PRD-3-STEP-3-0-1375,OP-1,PRD-3,PRD-3-STEP-3,PRD-3-RUN-000557,LINE-A,2024-06-30T12:21:43Z,2024-06-30T15:02:50Z,direct
ACT-PRD-3-RUN-000557-PRD-3-STEP-4-0-5317,OP-2,PRD-3,PRD-3-STEP-4,PRD-3-RUN-000557,LINE-B,2024-06-30T15:10:00Z,2024-06-30T16:35:00Z,indirect
ACT-PRD-3-RUN-000557-PRD-3-STEP-4-1-1455,OP-2,PRD-3,PRD-3-STEP-4,PRD-3-RUN-000557,LINE-B,2024-06-30T16:35:00Z,2024-06-30T18:00:00Z,direct
ACT-PRD-3-RUN-000558-PRD-3-STEP-1-0-7403,OP-4,PRD-3,PRD-3-STEP-1,PRD-3-RUN-000558,LINE-B,2024-12-03T08:25:35Z,2024-12-03T10:13:50Z,direct
ACT-PRD-3-RUN-000558-PRD-3-STEP-1-1-8434,OP-4,PRD-3,PRD-3-STEP-1,PRD-3-RUN-000558,LINE-B,2024-12-03T10:13:50Z,2024-12-03T12:02:06Z,direct
ACT-PRD-3-RUN-000558-PRD-3-STEP-2-0-8524,OP-1,PRD-3,PRD-3-STEP-2,PRD-3-RUN-000558,LINE-B,2024-12-04T09:48:52Z,2024-12-04T13:16:17Z,setup
ACT-PRD-3-RUN-000558-PRD-3-STEP-3-0-4423,OP-4,PRD-3,PRD-3-STEP-3,PRD-3-RUN-000558,LINE-B,2024-12-06T13:18:06Z,2024-12-06T15:21:38Z,direct
ACT-PRD-3-RUN-000558-PRD-3-STEP-4-0-9150,OP-3,PRD-3,PRD-3-STEP-4,PRD-3-RUN-000558,LINE-A,2024-12-07T16:47:56Z,2024-12-07T18:00:00Z,direct
ACT-PRD-3-RUN-000559-PRD-3-STEP-1-0-2520,OP-3,PRD-3,PRD-3-STEP-1,PRD-3-RUN-000559,LINE-A,2023-10-12T15:09:57Z,2023-10-12T16:34:58Z,direct
ACT-PRD-3-RUN-000559-PRD-3-STEP-1-1-6168,OP-3,PRD-3,PRD-3-STEP-1,PRD-3-RUN-000559,LINE-A,2023-10-12T16:34:58Z,2023-10-12T18:00:00Z,setup
ACT-PRD-3-RUN-000559-PRD-3-STEP-2-0-1507,OP-1,PRD-3,PRD-3-STEP-2,PRD-3-RUN-000559,LINE-B,2023-10-14T12:04:44Z,2023-10-14T14:26:04Z,setup
ACT-PRD-3-RUN-000559-PRD-3-STEP-2-1-4371,OP-1,PRD-3,PRD-3-STEP-2,PRD-3-RUN-000559,LINE-B,2023-10-14T14:26:04Z,2023-10-14T16:47:25Z,indirect
ACT-PRD-3-RUN-000559-PRD-3-STEP-3-0-1372,OP-4,PRD-3,PRD-3-STEP-3,PRD-3-RUN-000559,LINE-A,2023-10-15T16:08:20Z,2023-10-15T18:00:00Z,direct
ACT-PRD-3-RUN-000559-PRD-3-STEP-4-0-7596,OP-2,PRD-3,PRD-3-STEP-4,PRD-3-RUN-000559,LINE-A,2023-10-16T14:03:06Z,2023-10-16T18:00:00Z,direct
ACT-PRD-3-RUN-000560-PRD-3-STEP-1-0-7507,OP-4,PRD-3,PRD-3-STEP-1,PRD-3-RUN-000560,LINE-A,2025-04-21T16:55:00Z,2025-04-21T17:27:30Z,indirect
ACT-PRD-3-RUN-000560-PRD-3-STEP-1-1-3243,OP-3,PRD-3,PRD-3-STEP-1,PRD-3-RUN-000560,LINE-A,2025-04-21T17:27:30Z,2025-04-21T18:00:00Z,setup
ACT-PRD-3-RUN-000560-PRD-3-STEP-2-0-1971,OP-1,PRD-3,PRD-3-STEP-2,PRD-3-RUN-000560,LINE-A,2025-04-22T15:20:23Z,2025-04-22T16:40:11Z,direct
